filename,label
ILSVRC2012_val_00039154.JPEG,16
ILSVRC2012_val_00018823.JPEG,12
ILSVRC2012_val_00010672.JPEG,40
ILSVRC2012_val_00008038.JPEG,8
ILSVRC2012_val_00040254.JPEG,30
ILSVRC2012_val_00002217.JPEG,30
ILSVRC2012_val_00040046.JPEG,40
ILSVRC2012_val_00014000.JPEG,20
ILSVRC2012_val_00048990.JPEG,40
ILSVRC2012_val_00026608.JPEG,10
ILSVRC2012_val_00021278.JPEG,16
ILSVRC2012_val_00040444.JPEG,16
ILSVRC2012_val_00039836.JPEG,40
ILSVRC2012_val_00041356.JPEG,16
ILSVRC2012_val_00046939.JPEG,10
ILSVRC2012_val_00008799.JPEG,10
ILSVRC2012_val_00019212.JPEG,30
ILSVRC2012_val_00008439.JPEG,24
ILSVRC2012_val_00035230.JPEG,8
ILSVRC2012_val_00023520.JPEG,20
ILSVRC2012_val_00021120.JPEG,30
ILSVRC2012_val_00000921.JPEG,12
ILSVRC2012_val_00026644.JPEG,16
ILSVRC2012_val_00015095.JPEG,24
ILSVRC2012_val_00009356.JPEG,10
ILSVRC2012_val_00046507.JPEG,12
ILSVRC2012_val_00029430.JPEG,10
ILSVRC2012_val_00046724.JPEG,20
ILSVRC2012_val_00009641.JPEG,8
ILSVRC2012_val_00038735.JPEG,8
ILSVRC2012_val_00042922.JPEG,8
ILSVRC2012_val_00017341.JPEG,30
ILSVRC2012_val_00030261.JPEG,24
ILSVRC2012_val_00005024.JPEG,30
ILSVRC2012_val_00045431.JPEG,20
ILSVRC2012_val_00036401.JPEG,30
ILSVRC2012_val_00014505.JPEG,40
ILSVRC2012_val_00001138.JPEG,24
ILSVRC2012_val_00049379.JPEG,10
ILSVRC2012_val_00044644.JPEG,30
ILSVRC2012_val_00021879.JPEG,12
ILSVRC2012_val_00000655.JPEG,16
ILSVRC2012_val_00011710.JPEG,30
ILSVRC2012_val_00009497.JPEG,30
ILSVRC2012_val_00001802.JPEG,8
ILSVRC2012_val_00035789.JPEG,24
ILSVRC2012_val_00020282.JPEG,24
ILSVRC2012_val_00038636.JPEG,12
ILSVRC2012_val_00013134.JPEG,40
ILSVRC2012_val_00034243.JPEG,16
ILSVRC2012_val_00009410.JPEG,8
ILSVRC2012_val_00036948.JPEG,16
ILSVRC2012_val_00026661.JPEG,16
ILSVRC2012_val_00016079.JPEG,10
ILSVRC2012_val_00025589.JPEG,10
ILSVRC2012_val_00048808.JPEG,8
ILSVRC2012_val_00007618.JPEG,24
ILSVRC2012_val_00045611.JPEG,16
ILSVRC2012_val_00000183.JPEG,30
ILSVRC2012_val_00036882.JPEG,24
ILSVRC2012_val_00006489.JPEG,16
ILSVRC2012_val_00034905.JPEG,8
ILSVRC2012_val_00008555.JPEG,40
ILSVRC2012_val_00027897.JPEG,8
ILSVRC2012_val_00045328.JPEG,16
ILSVRC2012_val_00037787.JPEG,20
ILSVRC2012_val_00033647.JPEG,16
ILSVRC2012_val_00039134.JPEG,10
ILSVRC2012_val_00049278.JPEG,12
ILSVRC2012_val_00031083.JPEG,10
ILSVRC2012_val_00047289.JPEG,24
ILSVRC2012_val_00001299.JPEG,24
ILSVRC2012_val_00023529.JPEG,20
ILSVRC2012_val_00038855.JPEG,8
ILSVRC2012_val_00000676.JPEG,8
ILSVRC2012_val_00000148.JPEG,10
ILSVRC2012_val_00023128.JPEG,16
ILSVRC2012_val_00030327.JPEG,12
ILSVRC2012_val_00021334.JPEG,30
ILSVRC2012_val_00004532.JPEG,30
ILSVRC2012_val_00018982.JPEG,8
ILSVRC2012_val_00006524.JPEG,40
ILSVRC2012_val_00032205.JPEG,12
ILSVRC2012_val_00041679.JPEG,20
ILSVRC2012_val_00000932.JPEG,30
ILSVRC2012_val_00014223.JPEG,20
ILSVRC2012_val_00033667.JPEG,10
ILSVRC2012_val_00008756.JPEG,10
ILSVRC2012_val_00042073.JPEG,20
ILSVRC2012_val_00041751.JPEG,40
ILSVRC2012_val_00009880.JPEG,12
ILSVRC2012_val_00003186.JPEG,12
ILSVRC2012_val_00036092.JPEG,8
ILSVRC2012_val_00047208.JPEG,20
ILSVRC2012_val_00007140.JPEG,10
ILSVRC2012_val_00006351.JPEG,10
ILSVRC2012_val_00032703.JPEG,24
ILSVRC2012_val_00033111.JPEG,16
ILSVRC2012_val_00022556.JPEG,30
ILSVRC2012_val_00028695.JPEG,24
ILSVRC2012_val_00005642.JPEG,8
ILSVRC2012_val_00007911.JPEG,24
ILSVRC2012_val_00007286.JPEG,10
ILSVRC2012_val_00042035.JPEG,16
ILSVRC2012_val_00046970.JPEG,24
ILSVRC2012_val_00002897.JPEG,20
ILSVRC2012_val_00009885.JPEG,24
ILSVRC2012_val_00049274.JPEG,8
ILSVRC2012_val_00034327.JPEG,30
ILSVRC2012_val_00028976.JPEG,30
ILSVRC2012_val_00035007.JPEG,30
ILSVRC2012_val_00036120.JPEG,12
ILSVRC2012_val_00019463.JPEG,30
ILSVRC2012_val_00042500.JPEG,12
ILSVRC2012_val_00003180.JPEG,40
ILSVRC2012_val_00048781.JPEG,40
ILSVRC2012_val_00035186.JPEG,24
ILSVRC2012_val_00000354.JPEG,30
ILSVRC2012_val_00002037.JPEG,20
ILSVRC2012_val_00047040.JPEG,12
ILSVRC2012_val_00003226.JPEG,16
ILSVRC2012_val_00047187.JPEG,30
ILSVRC2012_val_00037906.JPEG,12
ILSVRC2012_val_00047014.JPEG,10
ILSVRC2012_val_00027396.JPEG,16
ILSVRC2012_val_00046267.JPEG,8
ILSVRC2012_val_00018376.JPEG,24
ILSVRC2012_val_00035110.JPEG,12
ILSVRC2012_val_00012063.JPEG,16
ILSVRC2012_val_00046432.JPEG,12
ILSVRC2012_val_00007611.JPEG,16
ILSVRC2012_val_00030415.JPEG,8
ILSVRC2012_val_00021295.JPEG,8
ILSVRC2012_val_00029451.JPEG,30
ILSVRC2012_val_00034722.JPEG,8
ILSVRC2012_val_00036283.JPEG,24
ILSVRC2012_val_00015995.JPEG,16
ILSVRC2012_val_00026375.JPEG,40
ILSVRC2012_val_00017231.JPEG,40
ILSVRC2012_val_00028665.JPEG,30
ILSVRC2012_val_00014167.JPEG,12
ILSVRC2012_val_00029374.JPEG,24
ILSVRC2012_val_00004304.JPEG,16
ILSVRC2012_val_00042495.JPEG,24
ILSVRC2012_val_00036054.JPEG,40
ILSVRC2012_val_00035138.JPEG,30
ILSVRC2012_val_00020856.JPEG,40
ILSVRC2012_val_00037730.JPEG,40
ILSVRC2012_val_00042571.JPEG,16
ILSVRC2012_val_00023027.JPEG,16
ILSVRC2012_val_00045443.JPEG,24
ILSVRC2012_val_00014519.JPEG,10
ILSVRC2012_val_00047250.JPEG,12
ILSVRC2012_val_00041057.JPEG,20
ILSVRC2012_val_00010211.JPEG,24
ILSVRC2012_val_00017750.JPEG,10
ILSVRC2012_val_00007482.JPEG,30
ILSVRC2012_val_00039413.JPEG,20
ILSVRC2012_val_00001524.JPEG,8
ILSVRC2012_val_00019006.JPEG,8
ILSVRC2012_val_00037971.JPEG,12
ILSVRC2012_val_00011952.JPEG,12
ILSVRC2012_val_00036137.JPEG,20
ILSVRC2012_val_00002483.JPEG,24
ILSVRC2012_val_00014232.JPEG,40
ILSVRC2012_val_00005547.JPEG,30
ILSVRC2012_val_00042582.JPEG,12
ILSVRC2012_val_00042740.JPEG,12
ILSVRC2012_val_00007220.JPEG,30
ILSVRC2012_val_00006955.JPEG,10
ILSVRC2012_val_00035513.JPEG,40
ILSVRC2012_val_00010757.JPEG,16
ILSVRC2012_val_00006315.JPEG,30
ILSVRC2012_val_00025970.JPEG,30
ILSVRC2012_val_00002612.JPEG,12
ILSVRC2012_val_00040724.JPEG,12
ILSVRC2012_val_00013236.JPEG,24
ILSVRC2012_val_00028235.JPEG,12
ILSVRC2012_val_00004558.JPEG,40
ILSVRC2012_val_00007817.JPEG,24
ILSVRC2012_val_00022094.JPEG,12
ILSVRC2012_val_00026750.JPEG,30
ILSVRC2012_val_00045451.JPEG,24
ILSVRC2012_val_00044797.JPEG,8
ILSVRC2012_val_00018404.JPEG,16
ILSVRC2012_val_00001057.JPEG,16
ILSVRC2012_val_00024196.JPEG,40
ILSVRC2012_val_00039736.JPEG,10
ILSVRC2012_val_00046155.JPEG,20
ILSVRC2012_val_00035792.JPEG,40
ILSVRC2012_val_00046135.JPEG,8
ILSVRC2012_val_00028163.JPEG,40
ILSVRC2012_val_00030131.JPEG,40
ILSVRC2012_val_00016482.JPEG,16
ILSVRC2012_val_00022910.JPEG,8
ILSVRC2012_val_00038674.JPEG,8
ILSVRC2012_val_00009714.JPEG,10
ILSVRC2012_val_00028217.JPEG,12
ILSVRC2012_val_00010422.JPEG,30
ILSVRC2012_val_00009301.JPEG,10
ILSVRC2012_val_00009855.JPEG,30
ILSVRC2012_val_00001970.JPEG,30
ILSVRC2012_val_00034918.JPEG,24
ILSVRC2012_val_00022318.JPEG,30
ILSVRC2012_val_00027400.JPEG,16
ILSVRC2012_val_00045552.JPEG,40
ILSVRC2012_val_00043011.JPEG,40
ILSVRC2012_val_00037584.JPEG,10
ILSVRC2012_val_00003248.JPEG,8
ILSVRC2012_val_00035151.JPEG,40
ILSVRC2012_val_00023113.JPEG,8
ILSVRC2012_val_00032888.JPEG,40
ILSVRC2012_val_00037571.JPEG,30
ILSVRC2012_val_00007290.JPEG,24
ILSVRC2012_val_00009524.JPEG,8
ILSVRC2012_val_00003394.JPEG,30
ILSVRC2012_val_00043619.JPEG,40
ILSVRC2012_val_00035043.JPEG,30
ILSVRC2012_val_00034128.JPEG,24
ILSVRC2012_val_00022785.JPEG,20
ILSVRC2012_val_00010988.JPEG,24
ILSVRC2012_val_00005241.JPEG,12
ILSVRC2012_val_00040832.JPEG,8
ILSVRC2012_val_00009123.JPEG,10
ILSVRC2012_val_00020507.JPEG,16
ILSVRC2012_val_00006035.JPEG,24
ILSVRC2012_val_00014831.JPEG,12
ILSVRC2012_val_00009788.JPEG,24
ILSVRC2012_val_00029998.JPEG,40
ILSVRC2012_val_00000477.JPEG,40
ILSVRC2012_val_00037014.JPEG,40
ILSVRC2012_val_00001372.JPEG,16
ILSVRC2012_val_00010351.JPEG,40
ILSVRC2012_val_00027482.JPEG,40
ILSVRC2012_val_00048994.JPEG,12
ILSVRC2012_val_00016965.JPEG,20
ILSVRC2012_val_00038286.JPEG,30
ILSVRC2012_val_00031243.JPEG,8
ILSVRC2012_val_00042284.JPEG,12
ILSVRC2012_val_00045331.JPEG,16
ILSVRC2012_val_00021779.JPEG,30
ILSVRC2012_val_00040968.JPEG,12
ILSVRC2012_val_00045539.JPEG,8
ILSVRC2012_val_00020229.JPEG,8
ILSVRC2012_val_00004996.JPEG,40
ILSVRC2012_val_00004852.JPEG,8
ILSVRC2012_val_00029717.JPEG,24
ILSVRC2012_val_00016111.JPEG,16
ILSVRC2012_val_00001349.JPEG,10
ILSVRC2012_val_00027528.JPEG,20
ILSVRC2012_val_00010632.JPEG,24
ILSVRC2012_val_00037183.JPEG,10
ILSVRC2012_val_00019421.JPEG,10
ILSVRC2012_val_00038422.JPEG,24
ILSVRC2012_val_00010822.JPEG,24
ILSVRC2012_val_00027993.JPEG,16
ILSVRC2012_val_00010675.JPEG,40
ILSVRC2012_val_00019021.JPEG,8
ILSVRC2012_val_00027371.JPEG,20
ILSVRC2012_val_00038990.JPEG,12
ILSVRC2012_val_00033379.JPEG,8
ILSVRC2012_val_00027062.JPEG,8
ILSVRC2012_val_00021562.JPEG,24
ILSVRC2012_val_00029357.JPEG,20
ILSVRC2012_val_00034502.JPEG,40
ILSVRC2012_val_00027411.JPEG,10
ILSVRC2012_val_00036260.JPEG,40
ILSVRC2012_val_00014117.JPEG,10
ILSVRC2012_val_00023510.JPEG,12
ILSVRC2012_val_00001654.JPEG,20
ILSVRC2012_val_00010674.JPEG,12
ILSVRC2012_val_00037346.JPEG,16
ILSVRC2012_val_00008773.JPEG,12
ILSVRC2012_val_00026101.JPEG,16
ILSVRC2012_val_00034135.JPEG,8
ILSVRC2012_val_00013591.JPEG,24
ILSVRC2012_val_00030796.JPEG,40
ILSVRC2012_val_00032218.JPEG,20
ILSVRC2012_val_00041209.JPEG,8
ILSVRC2012_val_00045385.JPEG,8
ILSVRC2012_val_00018222.JPEG,30
ILSVRC2012_val_00042845.JPEG,40
ILSVRC2012_val_00001817.JPEG,8
ILSVRC2012_val_00033468.JPEG,30
ILSVRC2012_val_00007359.JPEG,8
ILSVRC2012_val_00040293.JPEG,40
ILSVRC2012_val_00011674.JPEG,30
ILSVRC2012_val_00042609.JPEG,40
ILSVRC2012_val_00006476.JPEG,20
ILSVRC2012_val_00045808.JPEG,16
ILSVRC2012_val_00005494.JPEG,30
ILSVRC2012_val_00045197.JPEG,24
ILSVRC2012_val_00036227.JPEG,12
ILSVRC2012_val_00036697.JPEG,30
ILSVRC2012_val_00023709.JPEG,16
ILSVRC2012_val_00012014.JPEG,30
ILSVRC2012_val_00036767.JPEG,20
ILSVRC2012_val_00023127.JPEG,16
ILSVRC2012_val_00015452.JPEG,12
ILSVRC2012_val_00015428.JPEG,8
ILSVRC2012_val_00035573.JPEG,40
ILSVRC2012_val_00044424.JPEG,12
ILSVRC2012_val_00012335.JPEG,8
ILSVRC2012_val_00009558.JPEG,12
ILSVRC2012_val_00019401.JPEG,20
ILSVRC2012_val_00042640.JPEG,24
ILSVRC2012_val_00019983.JPEG,8
ILSVRC2012_val_00048416.JPEG,8
ILSVRC2012_val_00044219.JPEG,30
ILSVRC2012_val_00016277.JPEG,30
ILSVRC2012_val_00018092.JPEG,30
ILSVRC2012_val_00022715.JPEG,40
ILSVRC2012_val_00030097.JPEG,20
ILSVRC2012_val_00019405.JPEG,30
ILSVRC2012_val_00047831.JPEG,24
ILSVRC2012_val_00045590.JPEG,10
ILSVRC2012_val_00036355.JPEG,12
ILSVRC2012_val_00039246.JPEG,16
ILSVRC2012_val_00030607.JPEG,30
ILSVRC2012_val_00005357.JPEG,8
ILSVRC2012_val_00043136.JPEG,8
ILSVRC2012_val_00001847.JPEG,40
ILSVRC2012_val_00036419.JPEG,24
ILSVRC2012_val_00035417.JPEG,30
ILSVRC2012_val_00003057.JPEG,12
ILSVRC2012_val_00006887.JPEG,20
ILSVRC2012_val_00038577.JPEG,30
ILSVRC2012_val_00028003.JPEG,10
ILSVRC2012_val_00046930.JPEG,8
ILSVRC2012_val_00044227.JPEG,24
ILSVRC2012_val_00003073.JPEG,20
ILSVRC2012_val_00037607.JPEG,30
ILSVRC2012_val_00041514.JPEG,30
ILSVRC2012_val_00007603.JPEG,16
ILSVRC2012_val_00009417.JPEG,10
ILSVRC2012_val_00005165.JPEG,16
ILSVRC2012_val_00016992.JPEG,20
ILSVRC2012_val_00047962.JPEG,8
ILSVRC2012_val_00030618.JPEG,16
ILSVRC2012_val_00005735.JPEG,10
ILSVRC2012_val_00047750.JPEG,40
ILSVRC2012_val_00019323.JPEG,16
ILSVRC2012_val_00031656.JPEG,40
ILSVRC2012_val_00040544.JPEG,40
ILSVRC2012_val_00044232.JPEG,16
ILSVRC2012_val_00049182.JPEG,12
ILSVRC2012_val_00026171.JPEG,30
ILSVRC2012_val_00006426.JPEG,20
ILSVRC2012_val_00014222.JPEG,10
ILSVRC2012_val_00019546.JPEG,12
ILSVRC2012_val_00027122.JPEG,20
ILSVRC2012_val_00022643.JPEG,16
ILSVRC2012_val_00012322.JPEG,16
ILSVRC2012_val_00006504.JPEG,24
ILSVRC2012_val_00037822.JPEG,20
ILSVRC2012_val_00019838.JPEG,24
ILSVRC2012_val_00027291.JPEG,10
ILSVRC2012_val_00037012.JPEG,20
ILSVRC2012_val_00045957.JPEG,30
ILSVRC2012_val_00008760.JPEG,12
ILSVRC2012_val_00039584.JPEG,30
ILSVRC2012_val_00049567.JPEG,30
ILSVRC2012_val_00012937.JPEG,40
ILSVRC2012_val_00015209.JPEG,20
ILSVRC2012_val_00046106.JPEG,24
ILSVRC2012_val_00005573.JPEG,12
ILSVRC2012_val_00036707.JPEG,8
ILSVRC2012_val_00003236.JPEG,10
ILSVRC2012_val_00047722.JPEG,30
ILSVRC2012_val_00003621.JPEG,20
ILSVRC2012_val_00036727.JPEG,40
ILSVRC2012_val_00015316.JPEG,10
ILSVRC2012_val_00003316.JPEG,8
ILSVRC2012_val_00004530.JPEG,12
ILSVRC2012_val_00011043.JPEG,12
ILSVRC2012_val_00032365.JPEG,40
ILSVRC2012_val_00009173.JPEG,30
ILSVRC2012_val_00039649.JPEG,12
ILSVRC2012_val_00009986.JPEG,40
ILSVRC2012_val_00028409.JPEG,8
ILSVRC2012_val_00038790.JPEG,24
ILSVRC2012_val_00027510.JPEG,10
ILSVRC2012_val_00009249.JPEG,8
ILSVRC2012_val_00048126.JPEG,40
ILSVRC2012_val_00017177.JPEG,40
ILSVRC2012_val_00032237.JPEG,10
ILSVRC2012_val_00018714.JPEG,24
ILSVRC2012_val_00019443.JPEG,8
ILSVRC2012_val_00044469.JPEG,40
ILSVRC2012_val_00044808.JPEG,10
ILSVRC2012_val_00027890.JPEG,12
ILSVRC2012_val_00043003.JPEG,40
ILSVRC2012_val_00033870.JPEG,30
ILSVRC2012_val_00020894.JPEG,20
ILSVRC2012_val_00030813.JPEG,8
ILSVRC2012_val_00026121.JPEG,24
ILSVRC2012_val_00016073.JPEG,20
ILSVRC2012_val_00049965.JPEG,24
ILSVRC2012_val_00049962.JPEG,30
ILSVRC2012_val_00041368.JPEG,40
ILSVRC2012_val_00043282.JPEG,10
ILSVRC2012_val_00010354.JPEG,16
ILSVRC2012_val_00000358.JPEG,40
ILSVRC2012_val_00044239.JPEG,8
ILSVRC2012_val_00048720.JPEG,20
ILSVRC2012_val_00048224.JPEG,40
ILSVRC2012_val_00003069.JPEG,40
ILSVRC2012_val_00022179.JPEG,20
ILSVRC2012_val_00035915.JPEG,20
ILSVRC2012_val_00021254.JPEG,24
ILSVRC2012_val_00010795.JPEG,16
ILSVRC2012_val_00023698.JPEG,24
ILSVRC2012_val_00031109.JPEG,40
ILSVRC2012_val_00038805.JPEG,20
ILSVRC2012_val_00047538.JPEG,40
ILSVRC2012_val_00031545.JPEG,12
ILSVRC2012_val_00030214.JPEG,12
ILSVRC2012_val_00009540.JPEG,10
ILSVRC2012_val_00029561.JPEG,8
ILSVRC2012_val_00033597.JPEG,16
ILSVRC2012_val_00015855.JPEG,20
ILSVRC2012_val_00024701.JPEG,30
ILSVRC2012_val_00043118.JPEG,30
ILSVRC2012_val_00048068.JPEG,40
ILSVRC2012_val_00001388.JPEG,10
ILSVRC2012_val_00011544.JPEG,10
ILSVRC2012_val_00008463.JPEG,12
ILSVRC2012_val_00014460.JPEG,16
ILSVRC2012_val_00031948.JPEG,8
ILSVRC2012_val_00018986.JPEG,30
ILSVRC2012_val_00038447.JPEG,10
ILSVRC2012_val_00010955.JPEG,8
ILSVRC2012_val_00021841.JPEG,30
ILSVRC2012_val_00048657.JPEG,12
ILSVRC2012_val_00023186.JPEG,12
ILSVRC2012_val_00037750.JPEG,24
ILSVRC2012_val_00001405.JPEG,30
ILSVRC2012_val_00043434.JPEG,16
ILSVRC2012_val_00027367.JPEG,20
ILSVRC2012_val_00032858.JPEG,8
ILSVRC2012_val_00039803.JPEG,20
ILSVRC2012_val_00030371.JPEG,8
ILSVRC2012_val_00031651.JPEG,24
ILSVRC2012_val_00039380.JPEG,16
ILSVRC2012_val_00023868.JPEG,40
ILSVRC2012_val_00032529.JPEG,40
ILSVRC2012_val_00041123.JPEG,20
ILSVRC2012_val_00037264.JPEG,30
ILSVRC2012_val_00010799.JPEG,8
ILSVRC2012_val_00017834.JPEG,24
ILSVRC2012_val_00009023.JPEG,8
ILSVRC2012_val_00011282.JPEG,12
ILSVRC2012_val_00015136.JPEG,20
ILSVRC2012_val_00048506.JPEG,16
ILSVRC2012_val_00047030.JPEG,30
ILSVRC2012_val_00012748.JPEG,10
ILSVRC2012_val_00049421.JPEG,12
ILSVRC2012_val_00027266.JPEG,8
ILSVRC2012_val_00032610.JPEG,16
ILSVRC2012_val_00025243.JPEG,12
ILSVRC2012_val_00041139.JPEG,16
ILSVRC2012_val_00041102.JPEG,24
ILSVRC2012_val_00037659.JPEG,8
ILSVRC2012_val_00028193.JPEG,30
ILSVRC2012_val_00011922.JPEG,20
ILSVRC2012_val_00028396.JPEG,10
ILSVRC2012_val_00046714.JPEG,20
ILSVRC2012_val_00025204.JPEG,40
ILSVRC2012_val_00032822.JPEG,12
ILSVRC2012_val_00005296.JPEG,24
ILSVRC2012_val_00000820.JPEG,20
ILSVRC2012_val_00015378.JPEG,40
ILSVRC2012_val_00041943.JPEG,10
ILSVRC2012_val_00043590.JPEG,16
ILSVRC2012_val_00017121.JPEG,8
ILSVRC2012_val_00014527.JPEG,12
ILSVRC2012_val_00025396.JPEG,40
ILSVRC2012_val_00020047.JPEG,12
ILSVRC2012_val_00013783.JPEG,16
ILSVRC2012_val_00009566.JPEG,20
ILSVRC2012_val_00032671.JPEG,16
ILSVRC2012_val_00011572.JPEG,16
ILSVRC2012_val_00028868.JPEG,20
ILSVRC2012_val_00037174.JPEG,24
ILSVRC2012_val_00036557.JPEG,16
ILSVRC2012_val_00013282.JPEG,8
ILSVRC2012_val_00027724.JPEG,16
ILSVRC2012_val_00027013.JPEG,8
ILSVRC2012_val_00010688.JPEG,20
ILSVRC2012_val_00028808.JPEG,30
ILSVRC2012_val_00042894.JPEG,12
ILSVRC2012_val_00046934.JPEG,16
ILSVRC2012_val_00006736.JPEG,20
ILSVRC2012_val_00036916.JPEG,24
ILSVRC2012_val_00018419.JPEG,10
ILSVRC2012_val_00047661.JPEG,10
ILSVRC2012_val_00032071.JPEG,10
ILSVRC2012_val_00013759.JPEG,24
ILSVRC2012_val_00025013.JPEG,8
ILSVRC2012_val_00038503.JPEG,24
ILSVRC2012_val_00026081.JPEG,40
ILSVRC2012_val_00037684.JPEG,24
ILSVRC2012_val_00037680.JPEG,30
ILSVRC2012_val_00049923.JPEG,8
ILSVRC2012_val_00022800.JPEG,16
ILSVRC2012_val_00019314.JPEG,30
ILSVRC2012_val_00003490.JPEG,30
ILSVRC2012_val_00019132.JPEG,10
ILSVRC2012_val_00046047.JPEG,10
ILSVRC2012_val_00001435.JPEG,24
ILSVRC2012_val_00020806.JPEG,20
ILSVRC2012_val_00038603.JPEG,16
ILSVRC2012_val_00036053.JPEG,20
ILSVRC2012_val_00048362.JPEG,20
ILSVRC2012_val_00016587.JPEG,40
ILSVRC2012_val_00006495.JPEG,20
ILSVRC2012_val_00048717.JPEG,30
ILSVRC2012_val_00031249.JPEG,40
ILSVRC2012_val_00043978.JPEG,8
ILSVRC2012_val_00040658.JPEG,12
ILSVRC2012_val_00019599.JPEG,10
ILSVRC2012_val_00045476.JPEG,12
ILSVRC2012_val_00027614.JPEG,40
ILSVRC2012_val_00034828.JPEG,24
ILSVRC2012_val_00022751.JPEG,40
ILSVRC2012_val_00026475.JPEG,24
ILSVRC2012_val_00023988.JPEG,16
ILSVRC2012_val_00002488.JPEG,16
ILSVRC2012_val_00046206.JPEG,20
ILSVRC2012_val_00018868.JPEG,16
ILSVRC2012_val_00001376.JPEG,10
ILSVRC2012_val_00014100.JPEG,30
ILSVRC2012_val_00042570.JPEG,8
ILSVRC2012_val_00033165.JPEG,16
ILSVRC2012_val_00002820.JPEG,30
ILSVRC2012_val_00043043.JPEG,30
ILSVRC2012_val_00032090.JPEG,10
ILSVRC2012_val_00045831.JPEG,30
ILSVRC2012_val_00000332.JPEG,20
ILSVRC2012_val_00031991.JPEG,30
ILSVRC2012_val_00006596.JPEG,24
ILSVRC2012_val_00029317.JPEG,12
ILSVRC2012_val_00017520.JPEG,40
ILSVRC2012_val_00049525.JPEG,40
ILSVRC2012_val_00043667.JPEG,10
ILSVRC2012_val_00019320.JPEG,30
ILSVRC2012_val_00043528.JPEG,12
ILSVRC2012_val_00011105.JPEG,30
ILSVRC2012_val_00046737.JPEG,10
ILSVRC2012_val_00043430.JPEG,8
ILSVRC2012_val_00005033.JPEG,40
ILSVRC2012_val_00020059.JPEG,40
ILSVRC2012_val_00044946.JPEG,8
ILSVRC2012_val_00031761.JPEG,30
ILSVRC2012_val_00046001.JPEG,30
ILSVRC2012_val_00011181.JPEG,20
ILSVRC2012_val_00028262.JPEG,10
ILSVRC2012_val_00024890.JPEG,24
ILSVRC2012_val_00022903.JPEG,30
ILSVRC2012_val_00020551.JPEG,8
ILSVRC2012_val_00010291.JPEG,40
ILSVRC2012_val_00047941.JPEG,30
ILSVRC2012_val_00037849.JPEG,8
ILSVRC2012_val_00040674.JPEG,8
ILSVRC2012_val_00016013.JPEG,30
ILSVRC2012_val_00019318.JPEG,10
ILSVRC2012_val_00026912.JPEG,16
ILSVRC2012_val_00007172.JPEG,16
ILSVRC2012_val_00000303.JPEG,40
ILSVRC2012_val_00046873.JPEG,40
ILSVRC2012_val_00047244.JPEG,12
ILSVRC2012_val_00018126.JPEG,10
ILSVRC2012_val_00041599.JPEG,20
ILSVRC2012_val_00022771.JPEG,16
ILSVRC2012_val_00011024.JPEG,16
ILSVRC2012_val_00004897.JPEG,40
ILSVRC2012_val_00049852.JPEG,24
ILSVRC2012_val_00014531.JPEG,12
ILSVRC2012_val_00046860.JPEG,24
ILSVRC2012_val_00043946.JPEG,24
ILSVRC2012_val_00033913.JPEG,16
ILSVRC2012_val_00024991.JPEG,10
ILSVRC2012_val_00021883.JPEG,12
ILSVRC2012_val_00019891.JPEG,10
ILSVRC2012_val_00008993.JPEG,10
ILSVRC2012_val_00017249.JPEG,24
ILSVRC2012_val_00009190.JPEG,12
ILSVRC2012_val_00024110.JPEG,10
ILSVRC2012_val_00044505.JPEG,12
ILSVRC2012_val_00039704.JPEG,24
ILSVRC2012_val_00018141.JPEG,24
ILSVRC2012_val_00038430.JPEG,16
ILSVRC2012_val_00022400.JPEG,30
ILSVRC2012_val_00029003.JPEG,30
ILSVRC2012_val_00000400.JPEG,40
ILSVRC2012_val_00048410.JPEG,8
ILSVRC2012_val_00015012.JPEG,12
ILSVRC2012_val_00020290.JPEG,20
ILSVRC2012_val_00024311.JPEG,40
ILSVRC2012_val_00017101.JPEG,12
ILSVRC2012_val_00029111.JPEG,16
ILSVRC2012_val_00024326.JPEG,40
ILSVRC2012_val_00038359.JPEG,16
ILSVRC2012_val_00036627.JPEG,20
ILSVRC2012_val_00001746.JPEG,30
ILSVRC2012_val_00034415.JPEG,24
ILSVRC2012_val_00033888.JPEG,20
ILSVRC2012_val_00045306.JPEG,30
ILSVRC2012_val_00008452.JPEG,16
ILSVRC2012_val_00017734.JPEG,8
ILSVRC2012_val_00015500.JPEG,30
ILSVRC2012_val_00004476.JPEG,10
ILSVRC2012_val_00045949.JPEG,16
ILSVRC2012_val_00033843.JPEG,12
ILSVRC2012_val_00017314.JPEG,10
ILSVRC2012_val_00008850.JPEG,10
ILSVRC2012_val_00020832.JPEG,20
ILSVRC2012_val_00014273.JPEG,10
ILSVRC2012_val_00036261.JPEG,30
ILSVRC2012_val_00044348.JPEG,40
ILSVRC2012_val_00020052.JPEG,16
ILSVRC2012_val_00023397.JPEG,40
ILSVRC2012_val_00020630.JPEG,30
ILSVRC2012_val_00022611.JPEG,24
ILSVRC2012_val_00016716.JPEG,40
ILSVRC2012_val_00033576.JPEG,20
ILSVRC2012_val_00007764.JPEG,40
ILSVRC2012_val_00013542.JPEG,20
ILSVRC2012_val_00038464.JPEG,30
ILSVRC2012_val_00004006.JPEG,8
ILSVRC2012_val_00042216.JPEG,16
ILSVRC2012_val_00010866.JPEG,10
ILSVRC2012_val_00040599.JPEG,20
ILSVRC2012_val_00028467.JPEG,12
ILSVRC2012_val_00011528.JPEG,20
ILSVRC2012_val_00005352.JPEG,20
