image_name,seq = 40,seq = 30,seq = 24,seq = 20,seq = 16,seq = 12,seq = 10,seq = 8,Best,max_min
ILSVRC2012_val_00030035.JPEG,0.0021567456,0.00036041986,0.0003478563,0.0003252096,0.00028271152,0.00030592876,0.00028108511,0.0003113599,seq = 40,0.0018756604900000001
ILSVRC2012_val_00005394.JPEG,0.002077552,0.00038618073,0.0004057343,0.00025643827,0.00039795064,0.00020859564,0.000841145,0.0004898323,seq = 40,0.0018689563599999998
ILSVRC2012_val_00013617.JPEG,0.003424517,0.0016273829,0.0016412637,0.0019313184,0.0016676268,0.0018055536,0.0021396566,0.002875852,seq = 40,0.0017971341000000002
ILSVRC2012_val_00004095.JPEG,0.0021629322,0.0003830136,0.00039169556,0.000461894,0.00043748633,0.0004730358,0.00056220527,0.0005560597,seq = 40,0.0017799186
ILSVRC2012_val_00049516.JPEG,0.0018820622,0.00012564893,0.00013918232,0.00013311398,0.00012733087,0.00019274629,0.00013443602,0.00025003185,seq = 40,0.0017564132699999999
ILSVRC2012_val_00015856.JPEG,0.0019608608,0.0005399094,0.00038516865,0.0002925466,0.0002450955,0.00030322,0.00020700094,0.00050171633,seq = 40,0.0017538598599999998
ILSVRC2012_val_00041210.JPEG,0.0019181938,0.0002664652,0.00021023549,0.00018781528,0.00024356328,0.0003069161,0.00018697492,0.00025568125,seq = 40,0.00173121888
ILSVRC2012_val_00048805.JPEG,0.004374771,0.0027206743,0.0031586098,0.003496257,0.004080929,0.0031986025,0.0026807468,0.0034777406,seq = 40,0.0016940242000000002
ILSVRC2012_val_00003069.JPEG,0.0018428981,0.00023777506,0.00025393625,0.00023150365,0.00025549607,0.00021754311,0.00027370328,0.0001554785,seq = 40,0.0016874195999999999
ILSVRC2012_val_00015268.JPEG,0.0029905653,0.0015572596,0.0018254601,0.0016348684,0.0017970073,0.0013178665,0.0025716098,0.0021971576,seq = 40,0.0016726987999999999
ILSVRC2012_val_00020164.JPEG,0.002375025,0.0008513452,0.0007785705,0.0009599032,0.00081584434,0.0007038115,0.00085706986,0.00073280407,seq = 40,0.0016712134999999997
ILSVRC2012_val_00021700.JPEG,0.004122189,0.0034577015,0.0031980379,0.0031240906,0.0033654633,0.002810795,0.0024697632,0.0028404314,seq = 40,0.0016524258000000002
ILSVRC2012_val_00039636.JPEG,0.0018195299,0.00018018426,0.0002262802,0.00017506794,0.00018799468,0.00018351684,0.00017234957,0.00023368729,seq = 40,0.00164718033
ILSVRC2012_val_00011893.JPEG,0.0024725306,0.0016157234,0.0017161957,0.0014454214,0.0022263618,0.0009580366,0.000857033,0.0008943646,seq = 40,0.0016154975999999998
ILSVRC2012_val_00011591.JPEG,0.0021439278,0.0014500142,0.0018843752,0.00200495,0.0014501009,0.0013878102,0.0010115431,0.00053574506,seq = 40,0.0016081827400000002
ILSVRC2012_val_00001947.JPEG,0.002735139,0.0013593769,0.0013061976,0.0013412308,0.0016699998,0.0014679909,0.0016535935,0.0011432,seq = 40,0.0015919390000000001
ILSVRC2012_val_00040618.JPEG,0.0034635032,0.0020038483,0.0018821732,0.0020073622,0.0020288005,0.0023034627,0.0021914179,0.0019132383,seq = 40,0.0015813299999999997
ILSVRC2012_val_00044643.JPEG,0.001868296,0.0004666862,0.00049376336,0.00045210368,0.00042086383,0.00048417237,0.00044570598,0.0003048155,seq = 40,0.0015634805
ILSVRC2012_val_00019379.JPEG,0.0016032264,0.00010546486,0.00011815374,0.00012939684,0.00012053578,0.00011030808,8.7996435e-05,6.1917955e-05,seq = 40,0.001541308445
ILSVRC2012_val_00024311.JPEG,0.0018792829,0.0005227664,0.000476151,0.00034699868,0.00039643407,0.0006540355,0.00078670937,0.0012613419,seq = 40,0.00153228422
ILSVRC2012_val_00019904.JPEG,0.0016655535,0.0001626943,0.00013650484,0.0001511409,0.00017366713,0.00018650322,0.00017738332,0.00034530082,seq = 40,0.0015290486599999998
ILSVRC2012_val_00005554.JPEG,0.0028418568,0.0015741197,0.0013682876,0.0016667879,0.0015339688,0.0014310221,0.0017066413,0.0013383724,seq = 40,0.0015034844000000002
ILSVRC2012_val_00034265.JPEG,0.0016403836,0.00020206584,0.00019769586,0.00014869434,0.00014424548,0.00015529871,0.00018819209,0.00014091044,seq = 40,0.00149947316
ILSVRC2012_val_00003537.JPEG,0.0017559787,0.0005013049,0.0006711054,0.00064920576,0.0004964875,0.0005435887,0.00076146325,0.00026205656,seq = 40,0.00149392214
ILSVRC2012_val_00020438.JPEG,0.0016984427,0.00027665557,0.00026365812,0.00021957044,0.00026841045,0.00020548746,0.00036148416,0.00023758122,seq = 40,0.00149295524
ILSVRC2012_val_00009574.JPEG,0.0021149213,0.0007929276,0.0006697275,0.00065247423,0.00063777796,0.00090914266,0.00077818375,0.0006926216,seq = 40,0.0014771433400000001
ILSVRC2012_val_00026511.JPEG,0.0022939402,0.0008477368,0.00109307,0.0011224321,0.0011947815,0.0018118423,0.0012245268,0.0013526455,seq = 40,0.0014462034
ILSVRC2012_val_00045901.JPEG,0.0022753088,0.0009698126,0.0008934744,0.0012163784,0.0010203841,0.0008461067,0.0008713583,0.00084104063,seq = 40,0.00143426817
ILSVRC2012_val_00031801.JPEG,0.0020115448,0.0010791047,0.00144692,0.0011910368,0.0013324182,0.0007293168,0.0006763365,0.0005919711,seq = 40,0.0014195737
ILSVRC2012_val_00023619.JPEG,0.0028323268,0.0014152775,0.0016189994,0.0016948509,0.0018240045,0.0022015322,0.0019613716,0.002123708,seq = 40,0.0014170493
ILSVRC2012_val_00021579.JPEG,0.0017132345,0.00054627826,0.00047969402,0.000532359,0.0005299313,0.00038653135,0.00030026835,0.001576754,seq = 40,0.0014129661500000001
ILSVRC2012_val_00040154.JPEG,0.0014915954,0.00022765358,0.00028980552,0.00034444468,0.00028009817,7.9954945e-05,0.00019652273,0.00017239463,seq = 40,0.001411640455
ILSVRC2012_val_00006860.JPEG,0.0025886972,0.0013037825,0.0013675742,0.0015421198,0.0014264678,0.0012066257,0.0015366616,0.0020440333,seq = 40,0.0013820715
ILSVRC2012_val_00006175.JPEG,0.001625672,0.00073764106,0.00068498414,0.00072634494,0.00046060834,0.00027950332,0.00027635472,0.00025490712,seq = 40,0.00137076488
ILSVRC2012_val_00042356.JPEG,0.002283895,0.0010895913,0.0010161625,0.0009159277,0.0012699041,0.0015875286,0.0013197527,0.001261861,seq = 40,0.0013679673000000002
ILSVRC2012_val_00009955.JPEG,0.0016342708,0.0002828716,0.00033179374,0.0003151975,0.00034268713,0.0003246268,0.00033385307,0.00026807972,seq = 40,0.00136619108
ILSVRC2012_val_00010672.JPEG,0.0014773215,0.00017082911,0.00012038551,0.00015980682,0.00012445968,0.00012287815,0.00013895001,0.00012722531,seq = 40,0.00135693599
ILSVRC2012_val_00049305.JPEG,0.0014416372,0.00037896365,0.0009606391,0.00041896867,0.0004930676,0.0002526465,9.21424e-05,0.00022397684,seq = 40,0.0013494948
ILSVRC2012_val_00007801.JPEG,0.0023639202,0.0018207799,0.0017408945,0.0012934284,0.001029075,0.0012227163,0.001115687,0.0015320037,seq = 40,0.0013348452
ILSVRC2012_val_00003151.JPEG,0.0017103631,0.0012899988,0.0012075114,0.0012368003,0.0009369929,0.00049980724,0.0003880868,0.00038386436,seq = 40,0.0013264987399999998
ILSVRC2012_val_00010018.JPEG,0.0023226836,0.0010047923,0.0010131915,0.001210514,0.0013317456,0.0012507292,0.0017201628,0.0017199519,seq = 40,0.0013178913000000002
ILSVRC2012_val_00015312.JPEG,0.0016625717,0.00036647767,0.00045450192,0.0003558698,0.00035190495,0.0004692047,0.00041779008,0.0006111293,seq = 40,0.00131066675
ILSVRC2012_val_00000509.JPEG,0.0019311896,0.00077569875,0.001012166,0.0008979456,0.00093429163,0.0011146149,0.0006242606,0.0009226232,seq = 40,0.001306929
ILSVRC2012_val_00001523.JPEG,0.001996752,0.0007525131,0.00077775115,0.000772462,0.0006987404,0.0010621778,0.0010914337,0.001403749,seq = 40,0.0012980116000000002
ILSVRC2012_val_00015738.JPEG,0.0015499955,0.0003069366,0.0002888125,0.00033682716,0.00025473334,0.00041914196,0.0007908408,0.00097637734,seq = 40,0.00129526216
ILSVRC2012_val_00047657.JPEG,0.0020496198,0.0010339594,0.0012579869,0.0009068456,0.00079154415,0.0008493141,0.0007636686,0.00083635,seq = 40,0.0012859512
ILSVRC2012_val_00022030.JPEG,0.0016008395,0.0008066709,0.0008591812,0.00095885276,0.00063180435,0.00041648836,0.00034072588,0.00068108767,seq = 40,0.00126011362
ILSVRC2012_val_00000543.JPEG,0.0026662718,0.0014783776,0.0014252508,0.0015219817,0.0014988956,0.0014188801,0.0024524408,0.0021392468,seq = 40,0.0012473916999999998
ILSVRC2012_val_00017269.JPEG,0.0013417429,0.0010802946,0.0003485169,0.0005761902,0.00016329778,0.0002081286,0.00021108067,0.00011222189,seq = 40,0.00122952101
ILSVRC2012_val_00031458.JPEG,0.0016322563,0.0004574294,0.00040834534,0.00044122562,0.00045350124,0.0006393904,0.00084005814,0.0009209439,seq = 40,0.00122391096
ILSVRC2012_val_00039442.JPEG,0.0014520307,0.00038705868,0.00036085496,0.0003702514,0.00033306217,0.00032079106,0.00023192565,0.0005288672,seq = 40,0.00122010505
ILSVRC2012_val_00047720.JPEG,0.0014731728,0.0004787111,0.0004966428,0.00040911592,0.00026048569,0.00030941903,0.00038590125,0.0006495239,seq = 40,0.00121268711
ILSVRC2012_val_00043317.JPEG,0.002089305,0.0008781865,0.001210855,0.0010583882,0.0011711132,0.0011501324,0.0013842509,0.0009772197,seq = 40,0.0012111185
ILSVRC2012_val_00040130.JPEG,0.0014755167,0.00065230293,0.000640454,0.00062894623,0.00057473534,0.00080396654,0.0005710503,0.00027699984,seq = 40,0.0011985168600000002
ILSVRC2012_val_00009603.JPEG,0.0014112303,0.0005408704,0.0005921631,0.0003818101,0.0005196683,0.00022004824,0.00036377896,0.0006670989,seq = 40,0.00119118206
ILSVRC2012_val_00014237.JPEG,0.0023176814,0.0012798505,0.0013512123,0.0011290888,0.0014892995,0.0013515911,0.0013186653,0.0017316531,seq = 40,0.0011885926
ILSVRC2012_val_00047682.JPEG,0.0027045861,0.0016826941,0.0015165295,0.001970452,0.0017160989,0.0019260733,0.0015952096,0.0016936528,seq = 40,0.0011880566000000003
ILSVRC2012_val_00026837.JPEG,0.0017901437,0.0011573023,0.000670658,0.0006274497,0.001611881,0.00093378517,0.0010650903,0.0012300859,seq = 40,0.001162694
ILSVRC2012_val_00004141.JPEG,0.0015477014,0.0009766311,0.0012218481,0.000830839,0.0006387085,0.00039175386,0.0005181537,0.00060745823,seq = 40,0.00115594754
ILSVRC2012_val_00024233.JPEG,0.0014282835,0.00056430104,0.00047490827,0.00057141844,0.0004473108,0.00040212375,0.00039531552,0.0002793758,seq = 40,0.0011489077
ILSVRC2012_val_00001246.JPEG,0.0015002872,0.0007984624,0.00079779903,0.0007246055,0.00085720303,0.0011231729,0.00055892585,0.00035938487,seq = 40,0.00114090233
ILSVRC2012_val_00034789.JPEG,0.0015555171,0.0007684581,0.00057898933,0.00064176833,0.0007101257,0.00088664156,0.00042417643,0.0007243206,seq = 40,0.0011313406700000001
ILSVRC2012_val_00030752.JPEG,0.0014555176,0.00043106388,0.00040100256,0.00038463852,0.00033834745,0.00064269465,0.0004430767,0.00086167944,seq = 40,0.0011171701499999998
ILSVRC2012_val_00045712.JPEG,0.0011791649,9.04904e-05,8.600718e-05,8.654539e-05,7.5789445e-05,9.223115e-05,0.00016271914,0.00012393195,seq = 40,0.001103375455
ILSVRC2012_val_00047874.JPEG,0.0018048285,0.000966398,0.0009255383,0.0014475852,0.0008697283,0.0007103198,0.00084757543,0.0008125445,seq = 40,0.0010945087
ILSVRC2012_val_00008375.JPEG,0.0012392424,0.0002012549,0.00024350539,0.00023225792,0.00019028089,0.00015388227,0.00015585295,0.0002808085,seq = 40,0.00108536013
ILSVRC2012_val_00004519.JPEG,0.0016022025,0.00060785585,0.0005302641,0.00066726154,0.0006573385,0.000955622,0.0008295883,0.0007002697,seq = 40,0.0010719383999999998
ILSVRC2012_val_00010319.JPEG,0.00143397,0.000714172,0.00072643557,0.00059926545,0.00052481086,0.00044130982,0.0005183493,0.00036502595,seq = 40,0.0010689440499999999
ILSVRC2012_val_00015295.JPEG,0.0011980906,0.00015585315,0.00015068005,0.00018290838,0.00013273399,0.00014232537,0.0001459197,0.00017829299,seq = 40,0.0010653566099999999
ILSVRC2012_val_00015050.JPEG,0.0013328436,0.0003065059,0.0003325746,0.00033368942,0.00030313618,0.00039077745,0.00026803405,0.00027203394,seq = 40,0.0010648095499999999
ILSVRC2012_val_00041040.JPEG,0.0015395321,0.0010657939,0.0007878624,0.00054082676,0.0005018699,0.00047646769,0.0007032431,0.0007829294,seq = 40,0.00106306441
ILSVRC2012_val_00010552.JPEG,0.0014533453,0.0003954936,0.00039099736,0.0004333609,0.00045774603,0.0005339046,0.0005686707,0.0005426407,seq = 40,0.00106234794
ILSVRC2012_val_00032338.JPEG,0.0011028056,0.0001506076,0.00015695524,9.363526e-05,0.00014438962,7.253979e-05,7.142151e-05,5.271016e-05,seq = 40,0.00105009544
ILSVRC2012_val_00044096.JPEG,0.0013233987,0.0004516814,0.00032578877,0.0004364905,0.00041536265,0.00030701802,0.00027764618,0.0005391962,seq = 40,0.00104575252
ILSVRC2012_val_00024922.JPEG,0.0012787322,0.0008114282,0.0011255748,0.0011563264,0.0005353789,0.0005873708,0.0006991734,0.0002493818,seq = 40,0.0010293504
ILSVRC2012_val_00046830.JPEG,0.0021227128,0.0010938138,0.0012544731,0.0013503815,0.0014042155,0.001712124,0.0013235769,0.0016066179,seq = 40,0.001028899
ILSVRC2012_val_00028172.JPEG,0.0015077589,0.0005264602,0.00050856697,0.00048315976,0.00063114864,0.00048046862,0.00079799024,0.0005681508,seq = 40,0.00102729028
ILSVRC2012_val_00047144.JPEG,0.0014522868,0.0004327204,0.00056307873,0.00044857294,0.00052981364,0.0005357382,0.0004557641,0.00090700726,seq = 40,0.0010195663999999999
ILSVRC2012_val_00025204.JPEG,0.0014056215,0.00039489937,0.0005594158,0.00056238356,0.0006821319,0.0006298083,0.0006076726,0.0013674939,seq = 40,0.00101072213
ILSVRC2012_val_00011036.JPEG,0.0010998667,0.00013124694,0.00011512077,0.00011437636,9.295372e-05,0.00013567839,0.00013143713,0.00011770886,seq = 40,0.00100691298
ILSVRC2012_val_00042355.JPEG,0.0030520451,0.0027302897,0.0027106977,0.0028197342,0.002433611,0.002292247,0.002047469,0.0023597027,seq = 40,0.0010045760999999997
ILSVRC2012_val_00032145.JPEG,0.0013863854,0.0006550684,0.0007179801,0.0005740484,0.000623679,0.00073756493,0.00042310366,0.0003818455,seq = 40,0.0010045399000000001
ILSVRC2012_val_00026207.JPEG,0.0019473932,0.0012569429,0.0014665967,0.0010584126,0.0014283219,0.0009477341,0.0014783713,0.0013734747,seq = 40,0.0009996591
ILSVRC2012_val_00040678.JPEG,0.0010521141,0.00019227523,0.00020747418,0.00017839934,0.00015525181,0.00010843122,6.56141e-05,0.00012671696,seq = 40,0.0009865
ILSVRC2012_val_00015111.JPEG,0.003466954,0.0028507202,0.0028298725,0.0032848066,0.002514171,0.0029917445,0.0028231419,0.0027083282,seq = 40,0.000952783
ILSVRC2012_val_00030368.JPEG,0.0012032527,0.0005265957,0.0005970085,0.0007897534,0.00042016123,0.0004098544,0.0003906635,0.00026560447,seq = 40,0.00093764823
ILSVRC2012_val_00004133.JPEG,0.0010436574,0.0003821049,0.00027454854,0.00018932168,0.00017514879,0.0003376202,0.0002654168,0.00010846897,seq = 40,0.00093518843
ILSVRC2012_val_00009797.JPEG,0.0014648562,0.0005857281,0.00056556624,0.00067234837,0.0007120092,0.00071491796,0.00087510346,0.00053771946,seq = 40,0.0009271367399999999
ILSVRC2012_val_00024959.JPEG,0.0012096755,0.0004233766,0.00034798568,0.0003349481,0.00036114806,0.00039205494,0.0003074151,0.00028988154,seq = 40,0.0009197939600000001
ILSVRC2012_val_00047888.JPEG,0.0011002438,0.00025948137,0.00018163379,0.00022510721,0.00019704564,0.0004547016,0.0003279905,0.0004845039,seq = 40,0.00091861001
ILSVRC2012_val_00022120.JPEG,0.0011568859,0.00029057663,0.00032033306,0.0003050726,0.00023909386,0.00027551732,0.0007809655,0.0007120137,seq = 40,0.00091779204
ILSVRC2012_val_00023667.JPEG,0.002033056,0.0014793451,0.0015616347,0.0013960882,0.001118073,0.0012414013,0.0016465298,0.0014740268,seq = 40,0.0009149830000000001
ILSVRC2012_val_00028365.JPEG,0.0013941188,0.000769764,0.00073877914,0.0007551205,0.00067784573,0.00052183727,0.0004921954,0.00070695597,seq = 40,0.0009019234
ILSVRC2012_val_00047627.JPEG,0.0014842838,0.0005889386,0.00072758726,0.00067105226,0.00075430574,0.00087720907,0.0008154796,0.0011641168,seq = 40,0.0008953451999999999
ILSVRC2012_val_00023246.JPEG,0.0011421179,0.0003011546,0.00030085715,0.00040059036,0.0004757855,0.0004472646,0.00032501327,0.00027737854,seq = 40,0.0008647393600000001
ILSVRC2012_val_00045789.JPEG,0.0011598459,0.00040101205,0.0003296021,0.00035804897,0.00039262042,0.00040697714,0.00034842867,0.00030571994,seq = 40,0.0008541259599999999
ILSVRC2012_val_00002737.JPEG,0.0011957982,0.00034252365,0.00034915906,0.00034199163,0.00035163737,0.0004001149,0.00040576447,0.0005336107,seq = 40,0.0008538065699999999
ILSVRC2012_val_00040232.JPEG,0.0016908776,0.00084798725,0.0009397979,0.00092024787,0.0010751063,0.0010812188,0.0010333419,0.0010583771,seq = 40,0.0008428903499999999
ILSVRC2012_val_00033944.JPEG,0.00088573986,0.00015211264,0.0001710336,5.697796e-05,7.6021555e-05,5.223898e-05,5.8064168e-05,0.00018101757,seq = 40,0.00083350088
ILSVRC2012_val_00001999.JPEG,0.0011025001,0.00034735765,0.00033142464,0.0004070833,0.0004681726,0.00045550306,0.00033345752,0.00027010156,seq = 40,0.00083239854
ILSVRC2012_val_00013843.JPEG,0.001354959,0.0006094517,0.00076885894,0.00072890753,0.0008018167,0.0005291198,0.0006772828,0.00053931784,seq = 40,0.0008258391999999999
ILSVRC2012_val_00018170.JPEG,0.001181327,0.000460235,0.00055295386,0.0004416935,0.0005899178,0.0005923048,0.00036383022,0.000653014,seq = 40,0.00081749678
ILSVRC2012_val_00014773.JPEG,0.0013033398,0.00049675687,0.00057484256,0.0006216976,0.0007317572,0.0006102339,0.00071790384,0.00077406823,seq = 40,0.00080658293
ILSVRC2012_val_00047285.JPEG,0.0012740894,0.00050032826,0.00047136922,0.00050060113,0.00046947136,0.000569434,0.00050614524,0.00070421834,seq = 40,0.0008046180400000001
ILSVRC2012_val_00023639.JPEG,0.0010178275,0.00021893732,0.00031696502,0.0002690107,0.0005706626,0.0005144013,0.0006541576,0.00036683757,seq = 40,0.00079889018
ILSVRC2012_val_00030131.JPEG,0.0008339537,3.8412618e-05,3.7544552e-05,3.569357e-05,3.645054e-05,4.0325293e-05,5.6787467e-05,3.82999e-05,seq = 40,0.00079826013
ILSVRC2012_val_00009722.JPEG,0.0010916677,0.0008423857,0.00055744994,0.0006906576,0.00056837633,0.00038637157,0.00029690177,0.0003478274,seq = 40,0.00079476593
ILSVRC2012_val_00020935.JPEG,0.0009155018,0.00018183632,0.00016071276,0.00018130045,0.00018742359,0.00012862054,0.00015785938,0.00017667255,seq = 40,0.0007868812600000001
ILSVRC2012_val_00031967.JPEG,0.0011403544,0.00039750265,0.0004352201,0.0003968201,0.00039562263,0.00043003276,0.00039608614,0.0005307719,seq = 40,0.00074473177
ILSVRC2012_val_00037114.JPEG,0.0013689667,0.000624317,0.00062739983,0.0008122774,0.00082298805,0.0008906829,0.0007727114,0.0011148918,seq = 40,0.0007446496999999999
ILSVRC2012_val_00017769.JPEG,0.0011233299,0.0009887666,0.00083322346,0.0009408091,0.0007025709,0.00038924968,0.0005364428,0.0006933969,seq = 40,0.00073408022
ILSVRC2012_val_00002831.JPEG,0.0009564853,0.00026745783,0.00022880429,0.0003076836,0.00027528088,0.00027914724,0.0003164431,0.00033116504,seq = 40,0.00072768101
ILSVRC2012_val_00008366.JPEG,0.001030406,0.0003041562,0.00031706653,0.00032455314,0.00033279113,0.0004009229,0.00034617938,0.00047042954,seq = 40,0.0007262498
ILSVRC2012_val_00000303.JPEG,0.0011378273,0.0005120975,0.00048713203,0.0004215971,0.0005477266,0.00054959615,0.0004935227,0.00053170923,seq = 40,0.0007162302000000001
ILSVRC2012_val_00023542.JPEG,0.00086245855,0.00017417631,0.0002090744,0.00015390747,0.00017082978,0.00028291237,0.00024015011,0.000308029,seq = 40,0.0007085510800000001
ILSVRC2012_val_00046873.JPEG,0.00091200904,0.00020660093,0.0002077098,0.00021308038,0.000247466,0.00025877886,0.00026153433,0.00023952383,seq = 40,0.00070540811
ILSVRC2012_val_00048903.JPEG,0.0010159668,0.0005832487,0.00068215455,0.0005737856,0.00043548056,0.00048616715,0.00031137274,0.00068530225,seq = 40,0.00070459406
ILSVRC2012_val_00036004.JPEG,0.0025265417,0.0022901038,0.0024214827,0.0023452,0.0023419952,0.0021954405,0.0023828621,0.0018280183,seq = 40,0.0006985234000000001
ILSVRC2012_val_00031538.JPEG,0.0015523256,0.00087523845,0.00089281244,0.0010560314,0.001028214,0.0011971558,0.0009609338,0.0010513352,seq = 40,0.00067708715
ILSVRC2012_val_00012886.JPEG,0.0007748068,0.00012824491,0.00014248921,0.00013656297,0.00012285127,0.00013679967,0.00013965112,0.00010107842,seq = 40,0.00067372838
ILSVRC2012_val_00034412.JPEG,0.001585336,0.0011680366,0.0014491597,0.0013429611,0.00091197476,0.0014703056,0.0010197286,0.0011377959,seq = 40,0.0006733612399999999
ILSVRC2012_val_00049941.JPEG,0.00083124643,0.00016890149,0.00016074094,0.00018588497,0.0001723571,0.0001597564,0.00019362604,0.00020911783,seq = 40,0.00067149003
ILSVRC2012_val_00006307.JPEG,0.0008272896,0.00028493215,0.00022731973,0.00020311438,0.00021879979,0.0001571474,0.0003819714,0.0002556985,seq = 40,0.0006701422
ILSVRC2012_val_00023288.JPEG,0.0011483917,0.0005171305,0.00052735454,0.00050334766,0.0005706775,0.0007554949,0.00087876787,0.00077496585,seq = 40,0.00064504404
ILSVRC2012_val_00029415.JPEG,0.0007887685,0.00017574197,0.00015542963,0.00016492464,0.00015757128,0.00017491942,0.0002389542,0.00023560318,seq = 40,0.00063333887
ILSVRC2012_val_00023975.JPEG,0.0010264928,0.00048667466,0.00041024928,0.00044099995,0.00039713056,0.0004372954,0.00041722282,0.00045450884,seq = 40,0.00062936224
ILSVRC2012_val_00022982.JPEG,0.001000844,0.000613536,0.00074019516,0.0008755271,0.0007888282,0.000580344,0.0003777271,0.00039336196,seq = 40,0.0006231169
ILSVRC2012_val_00035597.JPEG,0.0007197276,0.0001238138,0.000116580515,0.00012070729,9.85244e-05,0.000119339966,0.00010558471,0.0001158719,seq = 40,0.0006212031999999999
ILSVRC2012_val_00027435.JPEG,0.00074782065,0.00030342696,0.00047325058,0.00025856477,0.0003199978,0.0003968441,0.00020531869,0.00013101025,seq = 40,0.0006168103999999999
ILSVRC2012_val_00038857.JPEG,0.0006576129,9.816663e-05,9.94452e-05,0.00010253982,0.000111325455,0.00014014856,0.00018237121,0.0001428699,seq = 40,0.00055944627
ILSVRC2012_val_00043185.JPEG,0.00075984513,0.00045370683,0.0005652455,0.00020222107,0.00028048776,0.00024069748,0.00030622305,0.00025368118,seq = 40,0.00055762406
ILSVRC2012_val_00021829.JPEG,0.0007825565,0.0002649788,0.00032878824,0.00031752448,0.00043004914,0.00025118538,0.00022537136,0.0002290732,seq = 40,0.00055718514
ILSVRC2012_val_00022793.JPEG,0.0006360852,0.00025714483,0.0003025668,0.00026790777,0.00024220752,8.65782e-05,8.6557506e-05,0.00017298064,seq = 40,0.000549527694
ILSVRC2012_val_00028700.JPEG,0.0006583596,0.00020159803,0.00018947665,0.00017371502,0.00014363098,0.0002127587,0.00042337293,0.0001484644,seq = 40,0.00051472862
ILSVRC2012_val_00008320.JPEG,0.000935933,0.00061584875,0.0005103632,0.0004474137,0.00044934967,0.0005328489,0.0006981743,0.00056098704,seq = 40,0.0004885193000000001
ILSVRC2012_val_00000848.JPEG,0.0006020172,0.00031669872,0.0002948923,0.00032565836,0.0003524747,0.00022107016,0.00017293554,0.00012123959,seq = 40,0.00048077761
ILSVRC2012_val_00008561.JPEG,0.00074377214,0.0007138273,0.00044237918,0.00061196677,0.0003811983,0.00026659615,0.00030230006,0.00059983466,seq = 40,0.00047717598999999993
ILSVRC2012_val_00043155.JPEG,0.0007853202,0.0004002559,0.0003908446,0.00038519202,0.00031128764,0.0003773144,0.0003527511,0.0005287431,seq = 40,0.00047403256000000003
ILSVRC2012_val_00017007.JPEG,0.0007922573,0.0004011087,0.00039977813,0.00042023233,0.00038406302,0.0005206271,0.00032417543,0.00043406925,seq = 40,0.00046808186999999996
ILSVRC2012_val_00010306.JPEG,0.00060900516,0.00022716096,0.00017660452,0.00018073281,0.00018177224,0.00016769512,0.00014467924,0.00015286639,seq = 40,0.00046432592000000003
ILSVRC2012_val_00010467.JPEG,0.00060441735,0.0002054117,0.00021115642,0.00019066904,0.00020205842,0.00025600378,0.00019468555,0.00014473859,seq = 40,0.00045967876000000004
ILSVRC2012_val_00042946.JPEG,0.00086341664,0.00047789418,0.00051865977,0.00053247967,0.00046238792,0.00056560093,0.00041042795,0.0004532201,seq = 40,0.00045298869000000004
ILSVRC2012_val_00032720.JPEG,0.0010573381,0.00075908535,0.0007489425,0.00078615086,0.00069074734,0.00068710267,0.00061545096,0.0008082222,seq = 40,0.00044188713999999995
ILSVRC2012_val_00013273.JPEG,0.000611816,0.00030420322,0.00029928185,0.00028826128,0.00017583312,0.0002204737,0.00017153512,0.00027690182,seq = 40,0.00044028088000000004
ILSVRC2012_val_00031838.JPEG,0.00053971884,0.0003825637,0.00034894206,0.00017786986,0.00029295392,0.00031776633,0.0001739982,0.00011307209,seq = 40,0.00042664675
ILSVRC2012_val_00022892.JPEG,0.0007025367,0.00051103503,0.0006772121,0.00041075228,0.00046226705,0.0002768529,0.00034766368,0.0004872125,seq = 40,0.00042568380000000005
ILSVRC2012_val_00017266.JPEG,0.0019866566,0.0017789335,0.0017408939,0.001855865,0.0018930207,0.0015809336,0.001598651,0.0015707607,seq = 40,0.0004158959
ILSVRC2012_val_00021197.JPEG,0.0011817033,0.0008553485,0.00088268635,0.0008935976,0.0010411257,0.0007686172,0.0010200655,0.0010811866,seq = 40,0.00041308609999999993
ILSVRC2012_val_00029113.JPEG,0.0005196381,0.00021863286,0.0001754449,0.00019511583,0.00012579719,0.00016018559,0.0001428004,0.0001862846,seq = 40,0.00039384091000000006
ILSVRC2012_val_00022227.JPEG,0.00081645726,0.00058716163,0.0005883801,0.000677108,0.0004966361,0.00056542235,0.00042617333,0.00048422365,seq = 40,0.00039028393
ILSVRC2012_val_00032040.JPEG,0.0008815424,0.000612471,0.0005776527,0.00064137863,0.00054812676,0.0005389876,0.0006128971,0.00049611984,seq = 40,0.0003854225600000001
ILSVRC2012_val_00021642.JPEG,0.00039956102,4.7293557e-05,4.4068493e-05,4.0814855e-05,4.629765e-05,5.6847235e-05,6.2617204e-05,5.506681e-05,seq = 40,0.000358746165
ILSVRC2012_val_00019438.JPEG,0.00041453875,0.00016025163,0.000115199146,9.039643e-05,9.0071284e-05,0.000101694575,0.00015758663,5.9628448e-05,seq = 40,0.000354910302
ILSVRC2012_val_00049051.JPEG,0.0006398255,0.00047511162,0.00040775165,0.0003846907,0.00040976345,0.00034188802,0.0003660117,0.00028884265,seq = 40,0.00035098285
